Player;Date;Tournament;Surface;Level;Result;Round;Score;Opponent;A%;DF%;vA%;Pts/SG;MatchID;Year;IsTop100
Paula Badosa;2026-01-04;Brisbane;Hard;P;W;R32;6-7(4) 6-4 6-2;Marie Bouzkova;7,62;12,38;2,56;7,0;2026-800-280;2026;False
Paula Badosa;2025-09-24;Beijing;Hard;PM;L;R32;4-2 RET;Karolina Muchova;5,0;0,0;0,0;6,67;2025-1020-275;2025;False
Paula Badosa;2025-09-24;Beijing;Hard;PM;W;R64;6-3 7-6(2);Antonia Ruzic;10,45;10,45;1,52;6,7;2025-1020-248;2025;False
Paula Badosa;2025-06-30;Wimbledon;Grass;G;L;R128;6-2 3-6 6-4;Katie Boulter;5,62;6,74;7,59;6,36;2025-540-108;2025;False
Paula Badosa;2025-06-16;Berlin;Grass;P;L;QF;6-1 0-0 RET;Xin Yu Wang;0,0;18,18;11,76;5,5;2025-2012-294;2025;False
Paula Badosa;2025-06-16;Berlin;Grass;P;W;R16;7-6(2) 6-3;Emma Navarro;7,69;6,15;1,16;5,91;2025-2012-287;2025;False
Paula Badosa;2025-06-16;Berlin;Grass;P;W;R32;6-1 6-3;Eva Lys;18,6;4,65;0,0;5,38;2025-2012-273;2025;False
Paula Badosa;2025-05-26;Roland Garros;Clay;G;L;R32;6-1 7-5;Daria Kasatkina;0,0;3,23;2,82;6,2;2025-520-206;2025;False
Paula Badosa;2025-05-26;Roland Garros;Clay;G;W;R128;6-7(1) 6-1 6-4;Naomi Osaka;3,96;5,94;7,22;6,73;2025-520-140;2025;False
Paula Badosa;2025-05-26;Roland Garros;Clay;G;W;R64;3-6 6-4 6-4;Elena Gabriela Ruse;4,95;4,95;8,51;6,73;2025-520-184;2025;False
Paula Badosa;2025-05-18;Strasbourg;Clay;I;L;QF;6-4 3-6 6-4;Liudmila Samsonova;2,88;5,77;5,88;6,93;2025-406-296;2025;False
Paula Badosa;2025-05-18;Strasbourg;Clay;I;W;R16;3-3 RET;Marie Bouzkova;0,0;5,26;7,69;4,75;2025-406-291;2025;False
Paula Badosa;2025-03-18;Miami;Hard;PM;W;R32;6-3 7-6(3);Clara Tauson;8,75;6,25;7,94;7,27;2025-902-272;2025;False
Paula Badosa;2025-03-18;Miami;Hard;PM;W;R64;7-5 1-6 7-6(3);Victoria Mboko;5,26;7,37;3,57;6,33;2025-902-242;2025;False
Paula Badosa;2025-02-24;Merida;Hard;P;L;QF;1-6 5-3 RET;Daria Saville;4,26;8,51;0,0;5,88;2025-2085-294;2025;False
Paula Badosa;2025-02-24;Merida;Hard;P;W;R16;6-2 6-1;Jaqueline Cristian;18,6;4,65;2,33;5,38;2025-2085-286;2025;False
Paula Badosa;2025-02-17;Dubai;Hard;PM;L;R16;4-6 7-6(8) 7-6(2);Elena Rybakina;6,78;6,78;7,3;6,94;2025-718-289;2025;False
Paula Badosa;2025-02-17;Dubai;Hard;PM;W;R32;6-2 6-1;Elise Mertens;8,33;4,17;5,26;6,0;2025-718-276;2025;False
Paula Badosa;2025-02-17;Dubai;Hard;PM;W;R64;6-3 6-4;Lulu Sun;9,09;10,91;3,03;5,5;2025-718-250;2025;False
Paula Badosa;2025-02-09;Doha;Hard;PM;L;R32;6-4 6-3;Amanda Anisimova;2,53;2,53;2,99;8,78;2025-1003-279;2025;False
Paula Badosa;2025-02-09;Doha;Hard;PM;W;R64;6-3 4-6 6-2;Renata Zarazua;17,95;7,69;0,0;5,57;2025-1003-257;2025;False
Paula Badosa;2025-02-03;Abu Dhabi;Hard;P;L;R16;6-4 6-1;Linda Noskova;3,57;3,57;7,14;6,22;2025-2088-286;2025;False
Paula Badosa;2025-01-13;Australian Open;Hard;G;L;SF;6-4 6-2;Aryna Sabalenka;5,56;5,56;4,08;8,0;2025-580-224;2025;False
Paula Badosa;2025-01-13;Australian Open;Hard;G;W;QF;7-5 6-4;Coco Gauff;4,76;3,17;4,65;5,73;2025-580-221;2025;False
Paula Badosa;2025-01-13;Australian Open;Hard;G;W;R128;6-3 7-6(5);Xin Yu Wang;4,35;2,9;6,9;6,27;2025-580-124;2025;False
Paula Badosa;2025-01-13;Australian Open;Hard;G;W;R16;6-1 7-6(2);Olga Danilovic;12,28;5,26;1,79;5,7;2025-580-215;2025;False
Paula Badosa;2025-01-13;Australian Open;Hard;G;W;R32;6-4 4-6 6-3;Marta Kostyuk;2,78;2,78;5,41;7,2;2025-580-202;2025;False
Paula Badosa;2025-01-13;Australian Open;Hard;G;W;R64;6-1 6-0;Talia Gibson;7,5;5,0;0,0;5,71;2025-580-176;2025;False
Paula Badosa;2025-01-06;Adelaide;Hard;P;L;R16;7-6(4) 6-7(4) 6-2;Ashlyn Krueger;3,85;7,69;4,31;6,5;2025-2014-292;2025;False
Paula Badosa;2025-01-06;Adelaide;Hard;P;W;R32;6-7(5) 6-3 7-5;Peyton Stearns;4,24;2,54;2,78;7,38;2025-2014-282;2025;False
Paula Badosa;2024-12-30;Brisbane;Hard;P;L;R32;6-3 1-6 6-2;Elina Avanesyan;3,66;8,54;2,88;6,83;2025-800-281;2024;False
Paula Badosa;2024-11-13;BJK Cup Finals;Hard;D;L;R16;6-3 6-7(5) 6-1;Iga Swiatek;2,94;4,9;3,3;6,8;2024-W-FC-2024-FLS-106;2024;False
Paula Badosa;2024-10-14;Ningbo;Hard;P;L;SF;6-4 0-0 RET;Daria Kasatkina;2,94;14,71;0,0;6,8;2024-2092-299;2024;False
Paula Badosa;2024-10-14;Ningbo;Hard;P;W;QF;6-3 6-2;Beatriz Haddad Maia;5,66;7,55;1,96;5,89;2024-2092-297;2024;False
Paula Badosa;2024-10-14;Ningbo;Hard;P;W;R16;6-7(4) 6-1 6-2;Xiyu Wang;7,37;12,63;4,55;7,31;2024-2092-292;2024;False
Paula Badosa;2024-10-14;Ningbo;Hard;P;W;R32;4-6 6-3 6-3;Diana Shnaider;8,79;8,79;1,15;6,5;2024-2092-282;2024;False
Paula Badosa;2024-09-25;Beijing;Hard;PM;L;SF;4-6 6-4 6-2;Coco Gauff;3,42;5,13;6,45;8,36;2024-1020-299;2024;False
Paula Badosa;2024-09-25;Beijing;Hard;PM;W;QF;6-1 7-6(4);Shuai Zhang;14,93;7,46;0,0;7,44;2024-1020-295;2024;False
Paula Badosa;2024-09-25;Beijing;Hard;PM;W;R16;6-4 6-0;Jessica Pegula;0,0;10,0;9,76;6,25;2024-1020-287;2024;False
Paula Badosa;2024-09-25;Beijing;Hard;PM;W;R32;7-5 7-5;Rebecca Sramkova;3,95;6,58;3,95;6,33;2024-1020-272;2024;False
Paula Badosa;2024-09-25;Beijing;Hard;PM;W;R64;6-3 6-2;Viktoriya Tomova;3,17;6,35;0,0;7,0;2024-1020-242;2024;False
Paula Badosa;2024-08-26;US Open;Hard;G;L;QF;6-2 7-5;Emma Navarro;7,41;12,96;0,0;5,4;2024-560-222;2024;False
Paula Badosa;2024-08-26;US Open;Hard;G;W;R128;6-0 6-3;Viktorija Golubic;9,76;17,07;1,92;5,12;2024-560-135;2024;False
Paula Badosa;2024-08-26;US Open;Hard;G;W;R16;6-1 6-2;Yafan Wang;5,88;10,29;6,25;8,5;2024-560-216;2024;False
Paula Badosa;2024-08-26;US Open;Hard;G;W;R32;4-6 6-1 7-6(8);Elena Gabriela Ruse;7,48;7,48;2,15;7,13;2024-560-204;2024;False
Paula Badosa;2024-08-26;US Open;Hard;G;W;R64;6-3 7-5;Taylor Townsend;8,7;11,59;7,69;6,9;2024-560-181;2024;False
Paula Badosa;2024-08-12;Cincinnati;Hard;PM;L;SF;6-2 3-6 6-3;Jessica Pegula;10,23;9,09;5,15;6,77;2024-1017-299;2024;False
Paula Badosa;2024-08-12;Cincinnati;Hard;PM;W;QF;6-3 6-2;Anastasia Pavlyuchenkova;5,77;11,54;4,44;5,78;2024-1017-295;2024;False
Paula Badosa;2024-08-12;Cincinnati;Hard;PM;W;R16;6-4 6-4;Yulia Putintseva;9,86;7,04;3,03;7,1;2024-1017-287;2024;False
Paula Badosa;2024-08-12;Cincinnati;Hard;PM;W;R32;6-3 6-2;Anna Kalinskaya;8,47;11,86;2,27;6,56;2024-1017-272;2024;False
Paula Badosa;2024-08-12;Cincinnati;Hard;PM;W;R64;6-2 7-5;Peyton Stearns;15,52;5,17;2,9;5,8;2024-1017-241;2024;False
Paula Badosa;2024-08-05;Toronto;Hard;PM;L;R32;3-6 7-6(3) 6-2;Jelena Ostapenko;9,68;9,68;3,26;6,2;2024-806-274;2024;False
Paula Badosa;2024-08-05;Toronto;Hard;PM;W;R64;6-1 6-4;Clara Tauson;13,21;7,55;4,55;5,89;2024-806-247;2024;False
Paula Badosa;2024-07-29;Washington;Hard;P;W;F;6-1 4-6 6-4;Marie Bouzkova;5,81;10,47;2,11;6,14;2024-1045-300;2024;False
Paula Badosa;2024-07-29;Washington;Hard;P;W;QF;4-6 7-5 6-4;Emma Raducanu;10,28;7,48;4,55;6,69;2024-1045-295;2024;False
Paula Badosa;2024-07-29;Washington;Hard;P;W;R16;6-2 0-0 RET;Liudmila Samsonova;12,5;12,5;0,0;6,0;2024-1045-288;2024;False
Paula Badosa;2024-07-29;Washington;Hard;P;W;R32;6-1 7-6(6);Sofia Kenin;16,67;7,58;1,37;6,6;2024-1045-275;2024;False
Paula Badosa;2024-07-29;Washington;Hard;P;W;SF;6-3 6-3;Caroline Dolehide;5,88;11,76;1,54;5,67;2024-1045-298;2024;False
Paula Badosa;2024-07-01;Wimbledon;Grass;G;L;R16;6-2 1-6 6-4;Donna Vekic;8,82;5,88;5,26;5,23;2024-540-217;2024;False
Paula Badosa;2024-07-01;Wimbledon;Grass;G;W;R128;6-3 6-2;Karolina Muchova;2,67;9,33;2,17;8,33;2024-540-142;2024;False
Paula Badosa;2024-07-01;Wimbledon;Grass;G;W;R32;7-6(6) 4-6 6-4;Daria Kasatkina;6,3;3,15;2,63;7,94;2024-540-206;2024;False
Paula Badosa;2024-07-01;Wimbledon;Grass;G;W;R64;6-4 6-2;Brenda Fruhvirtova;12,28;10,53;0,0;6,33;2024-540-185;2024;False
Paula Badosa;2024-06-24;Bad Homburg;Grass;P;L;QF;6-3 7-6(3);Diana Shnaider;6,82;6,82;5,19;8,0;2024-2017-297;2024;False
Paula Badosa;2024-06-24;Bad Homburg;Grass;P;W;R16;4-6 6-2 6-1;Jule Niemeier;3,85;6,41;10,13;6,5;2024-2017-293;2024;False
Paula Badosa;2024-06-24;Bad Homburg;Grass;P;W;R32;6-4 6-1;Arantxa Rus;13,73;7,84;1,89;6,38;2024-2017-284;2024;False
Paula Badosa;2024-05-27;Roland Garros;Clay;G;L;R32;7-5 6-1;Aryna Sabalenka;1,49;4,48;0,0;6,7;2024-520-212;2024;False
Paula Badosa;2024-05-27;Roland Garros;Clay;G;W;R128;4-6 7-5 6-4;Katie Boulter;6,25;5,21;5,66;6,0;2024-520-161;2024;False
Paula Badosa;2024-05-27;Roland Garros;Clay;G;W;R64;4-6 6-1 7-5;Yulia Putintseva;3,23;2,15;1,27;6,2;2024-520-195;2024;False
Paula Badosa;2024-05-06;Rome;Clay;PM;L;R16;5-7 6-4 6-1;Coco Gauff;2,22;10,0;3,0;6,43;2024-709-291;2024;False
Paula Badosa;2024-05-06;Rome;Clay;PM;W;R128;6-2 6-3;Mirra Andreeva;3,12;6,25;3,33;7,11;2024-709-216;2024;False
Paula Badosa;2024-05-06;Rome;Clay;PM;W;R32;5-7 6-4 6-4;Diana Shnaider;1,94;8,74;1,85;6,44;2024-709-280;2024;False
Paula Badosa;2024-05-06;Rome;Clay;PM;W;R64;1-6 6-4 6-2;Emma Navarro;3,37;1,12;1,14;6,85;2024-709-259;2024;False
Paula Badosa;2024-04-22;Madrid;Clay;PM;L;R128;2-6 6-3 6-3;Jessica Bouzas Maneiro;1,08;5,38;0,0;7,15;2024-1038-212;2024;False
Paula Badosa;2024-04-15;Stuttgart;Clay;P;L;R16;7-6(4) 4-6 3-3 RET;Aryna Sabalenka;4,44;5,56;3,77;6,43;2024-1051-286;2024;False
Paula Badosa;2024-04-15;Stuttgart;Clay;P;W;R32;6-3 6-4;Diana Shnaider;4,6;11,49;1,75;8,7;2024-1051-271;2024;False
Paula Badosa;2024-04-01;Charleston;Clay;P;L;R64;6-1 6-4;Danielle Collins;0,0;9,8;13,79;6,38;2024-804-239;2024;False
Paula Badosa;2024-03-18;Miami;Hard;PM;L;R64;6-4 6-3;Aryna Sabalenka;4,05;5,41;5,88;7,4;2024-902-239;2024;False
Paula Badosa;2024-03-18;Miami;Hard;PM;W;R128;1-6 6-4 6-3;Simona Halep;6,1;7,32;5,15;6,31;2024-902-176;2024;False
Paula Badosa;2024-02-19;Dubai;Hard;P;L;R64;6-4 RET;Lulu Sun;20,51;5,13;8,82;7,8;2024-718-256;2024;False
Paula Badosa;2024-02-12;Doha;Hard;P;L;R32;0-6 6-2 6-3;Leylah Fernandez;5,68;11,36;4,29;8,0;2024-1003-276;2024;False
Paula Badosa;2024-02-12;Doha;Hard;P;W;R64;6-3 4-6 6-4;Ashlyn Krueger;3,12;1,04;0,98;6,86;2024-1003-251;2024;False
Paula Badosa;2024-01-29;Hua Hin;Hard;I;L;R16;6-2 3-4 RET;Diana Shnaider;0,0;7,94;2,38;7,88;2024-1096-293;2024;False
Paula Badosa;2024-01-29;Hua Hin;Hard;I;W;R32;3-6 6-4 6-1;Lanlana Tararudee;3,16;11,58;1,35;7,31;2024-1096-284;2024;False
Paula Badosa;2024-01-15;Australian Open;Hard;G;L;R32;7-5 6-4;Amanda Anisimova;4,84;4,84;5,06;5,64;2024-580-210;2024;False
Paula Badosa;2024-01-15;Australian Open;Hard;G;W;R128;6-1 6-3;Taylor Townsend;18,18;4,55;2,17;5,5;2024-580-158;2024;False
Paula Badosa;2024-01-15;Australian Open;Hard;G;W;R64;6-2 6-3;Anastasia Pavlyuchenkova;15,79;7,02;7,41;6,33;2024-580-193;2024;False
Paula Badosa;2024-01-08;Adelaide;Hard;P;L;R32;3-6 6-2 6-3;Bernarda Pera;6,45;5,38;5,19;7,15;2024-2014-271;2024;False
Paula Badosa;2023-07-03;Wimbledon;Grass;G;L;R64;6-2 1-0 RET;Marta Kostyuk;3,03;6,06;5,0;6,6;2023-540-188;2023;False
Paula Badosa;2023-07-03;Wimbledon;Grass;G;W;R128;6-3 6-3;Alison Riske Amritraj;11,32;7,55;5,88;5,89;2023-540-149;2023;False
Paula Badosa;2023-05-08;Rome;Clay;PM;L;QF;6-2 4-6 6-3;Jelena Ostapenko;4,76;4,76;5,19;6,0;2023-709-296;2023;False
Paula Badosa;2023-05-08;Rome;Clay;PM;W;R128;4-6 6-2 7-6(2);Anna Lena Friedsam;3,7;5,56;1,0;7,2;2023-709-220;2023;False
Paula Badosa;2023-05-08;Rome;Clay;PM;W;R16;6-4 6-7(4) 6-2;Karolina Muchova;1,71;5,13;1,8;7,8;2023-709-291;2023;False
Paula Badosa;2023-05-08;Rome;Clay;PM;W;R32;6-4 6-2;Marta Kostyuk;1,49;5,97;1,45;7,44;2023-709-281;2023;False
Paula Badosa;2023-05-08;Rome;Clay;PM;W;R64;6-1 6-4;Ons Jabeur;5,26;3,51;6,25;6,33;2023-709-261;2023;False
Paula Badosa;2023-04-24;Madrid;Clay;PM;L;R16;6-4 6-4;Maria Sakkari;5,26;8,77;8,47;5,7;2023-1038-289;2023;False
Paula Badosa;2023-04-24;Madrid;Clay;PM;W;R32;6-3 6-0;Coco Gauff;4,55;2,27;4,35;6,29;2023-1038-277;2023;False
Paula Badosa;2023-04-24;Madrid;Clay;PM;W;R64;6-3 4-6 6-4;Elisabetta Cocciaretto;5,32;10,64;1,94;6,71;2023-1038-252;2023;False
Paula Badosa;2023-04-17;Stuttgart;Clay;P;L;QF;4-6 6-4 6-4;Aryna Sabalenka;8,77;7,89;4,35;7,6;2023-1051-294;2023;False
Paula Badosa;2023-04-17;Stuttgart;Clay;P;W;R16;6-1 6-2;Cristina Bucsa;1,96;1,96;4,17;6,38;2023-1051-287;2023;False
Paula Badosa;2023-04-17;Stuttgart;Clay;P;W;R32;6-1 6-1;Daria Kasatkina;6,38;0,0;0,0;6,71;2023-1051-273;2023;False
Paula Badosa;2023-04-03;Charleston;Clay;P;L;QF;6-3 7-6(6);Jessica Pegula;4,11;6,85;1,47;7,3;2023-804-297;2023;False
Paula Badosa;2023-04-03;Charleston;Clay;P;W;R16;6-1 6-3;Diana Shnaider;8,77;1,75;1,92;7,12;2023-804-292;2023;False
Paula Badosa;2023-04-03;Charleston;Clay;P;W;R32;7-5 7-6(6);Leylah Fernandez;5,8;1,45;1,15;5,75;2023-804-283;2023;False
Paula Badosa;2023-04-03;Charleston;Clay;P;W;R64;6-3 6-1;Mayar Sherif;3,51;5,26;1,56;7,12;2023-804-265;2023;False
Paula Badosa;2023-03-20;Miami;Hard;PM;L;R32;3-6 7-5 6-3;Elena Rybakina;3,45;6,9;11,32;7,73;2023-902-283;2023;False
Paula Badosa;2023-03-20;Miami;Hard;PM;W;R64;7-6(2) 4-6 6-2;Laura Siegemund;5,26;9,47;0,0;6,33;2023-902-264;2023;False
Paula Badosa;2023-03-06;Indian Wells;Hard;PM;L;R32;6-3 7-5;Elena Rybakina;3,17;11,11;11,84;5,73;2023-609-279;2023;False
Paula Badosa;2023-03-06;Indian Wells;Hard;PM;W;R64;6-2 7-5;Nuria Parrizas Diaz;8,06;9,68;0,0;6,2;2023-609-256;2023;False
Paula Badosa;2023-02-20;Dubai;Hard;P;L;R64;6-7(3) 7-6(5) 6-4;Liudmila Samsonova;3,7;1,85;8,33;6,35;2023-718-266;2023;False
Paula Badosa;2023-02-13;Doha;Hard;P;L;R32;7-6(6) 6-3;Beatriz Haddad Maia;4,55;7,58;1,1;6,6;2023-1003-272;2023;False
Paula Badosa;2023-01-09;Adelaide 2;Hard;P;W;QF;7-6(5) 7-5;Beatriz Haddad Maia;6,9;6,9;3,19;7,25;2023-2014-295;2023;False
Paula Badosa;2023-01-09;Adelaide 2;Hard;P;W;R16;6-1 7-5;Kaia Kanepi;17,24;5,17;1,52;5,8;2023-2014-288;2023;False
Paula Badosa;2023-01-09;Adelaide 2;Hard;P;W;R32;6-4 6-3;Anett Kontaveit;10,2;2,04;8,47;5,44;2023-2014-274;2023;False
Paula Badosa;2023-01-02;United Cup;Hard;I;W;RR;6-7(6) 7-6(5) 6-1;Harriet Dart;2,52;10,08;0,91;7,44;2023-9900-234;2023;False
Paula Badosa;2022-10-17;Guadalajara 2;Hard;P;L;R32;6-2 RET;Victoria Azarenka;8,33;0,0;5,0;6,0;2022-2075-285;2022;False
Paula Badosa;2022-10-10;San Diego;Hard;P;L;QF;7-6(5) 6-4;Danielle Collins;8,22;2,74;4,49;6,64;2022-2074-294;2022;False
Paula Badosa;2022-10-10;San Diego;Hard;P;W;R16;6-0 6-3;Louisa Chirico;16,22;2,7;0,0;4,62;2022-2074-286;2022;False
Paula Badosa;2022-10-03;Ostrava;Hard;P;L;R16;7-6(4) 6-4;Petra Kvitova;9,64;3,61;6,52;7,55;2022-2025-286;2022;False
Paula Badosa;2022-09-19;Tokyo;Hard;P;L;R16;6-3 6-2;Qinwen Zheng;0,0;5,77;13,73;6,5;2022-1056-293;2022;False
Paula Badosa;2022-08-29;US Open;Hard;G;L;R64;6-7(5) 6-1 6-2;Petra Martic;3,3;5,49;11,24;6,5;2022-560-172;2022;False
Paula Badosa;2022-08-29;US Open;Hard;G;W;R128;3-6 7-6(4) 6-3;Lesia Tsurenko;2,7;4,5;2,15;6,53;2022-560-116;2022;False
Paula Badosa;2022-08-15;Cincinnati;Hard;P;L;R32;6-7(3) 6-0 6-2;Ajla Tomljanovic;4,12;8,25;1,92;7,46;2022-1017-281;2022;False
Paula Badosa;2022-08-08;Toronto;Hard;P;L;R32;7-5 1-0 RET;Yulia Putintseva;2,53;8,86;5,41;13,17;2022-806-274;2022;False
Paula Badosa;2022-08-01;San Jose;Hard;P;L;SF;6-2 6-4;Daria Kasatkina;0,0;3,85;1,92;5,78;2022-703-298;2022;False
Paula Badosa;2022-08-01;San Jose;Hard;P;W;QF;7-6(4) 6-2;Coco Gauff;2,99;2,99;8,47;6,7;2022-703-294;2022;False
Paula Badosa;2022-08-01;San Jose;Hard;P;W;R16;6-2 5-7 7-6(5);Elizabeth Mandlik;6,86;6,86;2,54;6,38;2022-703-286;2022;False
Paula Badosa;2022-06-27;Wimbledon;Grass;G;L;R16;6-1 6-2;Simona Halep;1,82;1,82;7,89;6,88;2022-540-214;2022;False
Paula Badosa;2022-06-27;Wimbledon;Grass;G;W;R128;6-2 6-1;Louisa Chirico;0,0;8,7;2,27;5,75;2022-540-116;2022;False
Paula Badosa;2022-06-27;Wimbledon;Grass;G;W;R32;7-5 7-6(4);Petra Kvitova;2,22;3,33;4,12;7,5;2022-540-200;2022;False
Paula Badosa;2022-06-27;Wimbledon;Grass;G;W;R64;6-3 6-2;Irina Bara;13,33;8,89;1,79;5,0;2022-540-172;2022;False
Paula Badosa;2022-06-20;Eastbourne;Grass;P;L;R32;6-4 6-3;Jodie Burrage;3,17;4,76;6,12;6,3;2022-710-285;2022;False
Paula Badosa;2022-05-23;Roland Garros;Clay;G;L;R32;6-3 2-1 RET;Veronika Kudermetova;0,0;9,52;9,43;7,0;2022-520-200;2022;False
Paula Badosa;2022-05-23;Roland Garros;Clay;G;W;R128;6-2 6-0;Fiona Ferro;13,16;10,53;0,0;5,43;2022-520-116;2022;False
Paula Badosa;2022-05-23;Roland Garros;Clay;G;W;R64;7-5 3-6 6-2;Kaja Juvan;2,25;5,62;0,96;6,36;2022-520-172;2022;False
Paula Badosa;2022-05-09;Rome;Clay;P;L;R16;6-4 6-4;Daria Kasatkina;3,41;4,55;0,0;8,8;2022-709-286;2022;False
Paula Badosa;2022-05-09;Rome;Clay;P;W;R32;6-2 6-1;Aliaksandra Sasnovich;7,81;9,38;1,92;8,0;2022-709-270;2022;False
Paula Badosa;2022-04-28;Madrid;Clay;P;L;R32;6-3 6-1;Simona Halep;1,85;7,41;4,08;6,75;2022-1038-270;2022;False
Paula Badosa;2022-04-28;Madrid;Clay;P;W;R64;6-3 6-0;Veronika Kudermetova;10,42;2,08;7,32;6,0;2022-1038-238;2022;False
Paula Badosa;2022-04-18;Stuttgart;Clay;P;L;SF;7-6(5) 6-4;Aryna Sabalenka;2,86;10,0;12,16;6,36;2022-1051-298;2022;False
Paula Badosa;2022-04-18;Stuttgart;Clay;P;W;QF;7-6(9) 1-6 6-3;Ons Jabeur;2,83;2,83;7,07;7,57;2022-1051-294;2022;False
Paula Badosa;2022-04-18;Stuttgart;Clay;P;W;R16;6-2 4-6 7-6(4);Elena Rybakina;7,61;8,7;4,81;6,13;2022-1051-286;2022;False
Paula Badosa;2022-04-04;Charleston;Clay;P;L;QF;2-6 7-6(2) 6-4;Belinda Bencic;5,45;4,55;2,83;7,33;2022-804-294;2022;False
Paula Badosa;2022-04-04;Charleston;Clay;P;W;R16;3-6 7-6(8) 6-1;Claire Liu;2,47;2,47;4,55;6,23;2022-804-286;2022;False
Paula Badosa;2022-04-04;Charleston;Clay;P;W;R32;6-1 6-4;Anna Bondar;1,61;3,23;0,0;6,89;2022-804-270;2022;False
Paula Badosa;2022-03-21;Miami;Hard;P;L;QF;4-1 RET;Jessica Pegula;0,0;11,11;6,25;4,5;2022-902-295;2022;False
Paula Badosa;2022-03-21;Miami;Hard;P;W;R16;6-2 6-3;Linda Fruhvirtova;6,9;5,17;0,0;7,25;2022-902-289;2022;False
Paula Badosa;2022-03-21;Miami;Hard;P;W;R32;6-3 6-2;Yulia Putintseva;5,66;1,89;0,0;6,62;2022-902-277;2022;False
Paula Badosa;2022-03-21;Miami;Hard;P;W;R64;7-5 7-5;Marie Bouzkova;2,67;2,67;0,0;6,25;2022-902-253;2022;False
Paula Badosa;2022-03-07;Indian Wells;Hard;P;L;SF;6-2 4-6 6-1;Maria Sakkari;0,0;8,64;4,41;6,75;2022-609-298;2022;False
Paula Badosa;2022-03-07;Indian Wells;Hard;P;W;QF;6-3 6-2;Veronika Kudermetova;9,09;0,0;5,26;6,11;2022-609-295;2022;False
Paula Badosa;2022-03-07;Indian Wells;Hard;P;W;R16;6-4 6-4;Leylah Fernandez;5,33;9,33;2,78;7,5;2022-609-289;2022;False
Paula Badosa;2022-03-07;Indian Wells;Hard;P;W;R32;7-6(4) 6-1;Sara Sorribes Tormo;1,54;4,62;0,0;7,22;2022-609-277;2022;False
Paula Badosa;2022-03-07;Indian Wells;Hard;P;W;R64;6-2 7-6(4);Tereza Martincova;7,69;9,23;0,0;6,5;2022-609-253;2022;False
Paula Badosa;2022-02-21;Doha;Hard;P;L;R16;6-2 6-3;Coco Gauff;2,9;0,0;8,0;7,67;2022-1003-292;2022;False
Paula Badosa;2022-02-21;Doha;Hard;P;W;R32;6-1 6-2;Clara Tauson;19,15;8,51;6,25;5,88;2022-1003-282;2022;False
Paula Badosa;2022-02-14;Dubai;Hard;P;L;R32;6-3 5-7 6-4;Elena Gabriela Ruse;8,6;5,38;0,97;6,2;2022-718-281;2022;False
Paula Badosa;2022-01-17;Australian Open;Hard;G;L;R16;6-3 6-1;Madison Keys;1,47;14,71;6,12;8,5;2022-580-215;2022;False
Paula Badosa;2022-01-17;Australian Open;Hard;G;W;R128;6-4 6-0;Ajla Tomljanovic;13,73;9,8;1,64;6,38;2022-580-131;2022;False
Paula Badosa;2022-01-17;Australian Open;Hard;G;W;R32;6-2 5-7 6-4;Marta Kostyuk;3,67;8,26;2,3;7,27;2022-580-203;2022;False
Paula Badosa;2022-01-17;Australian Open;Hard;G;W;R64;6-0 6-3;Martina Trevisan;13,51;0,0;0,0;4,62;2022-580-179;2022;False
Paula Badosa;2022-01-10;Sydney;Hard;P;W;F;6-3 4-6 7-6(4);Barbora Krejcikova;11,88;3,96;6,32;6,73;2022-2060-300;2022;False
Paula Badosa;2022-01-10;Sydney;Hard;P;W;QF;7-6(6) 3-6 6-3;Belinda Bencic;11,46;8,33;3,31;6,4;2022-2060-295;2022;False
Paula Badosa;2022-01-10;Sydney;Hard;P;W;R16;6-3 6-4;Ajla Tomljanovic;8,0;4,0;1,49;5,56;2022-2060-289;2022;False
Paula Badosa;2022-01-10;Sydney;Hard;P;W;R32;7-6(1) 6-1;Jelena Ostapenko;5,56;7,41;0,0;6,0;2022-2060-277;2022;False
Paula Badosa;2022-01-10;Sydney;Hard;P;W;SF;6-2 6-2;Daria Kasatkina;6,12;0,0;3,39;6,12;2022-2060-298;2022;False
Paula Badosa;2022-01-03;Adelaide 1;Hard;P;L;R32;6-3 6-2;Victoria Azarenka;9,8;7,84;7,55;6,38;2022-2014-281;2022;False
Paula Badosa;2021-11-10;Guadalajara Finals;Hard;F;L;RR;7-5 6-4;Iga Swiatek;6,02;6,02;0,0;7,55;2021-808-295;2021;False
Paula Badosa;2021-11-10;Guadalajara Finals;Hard;F;L;SF;6-3 6-3;Garbine Muguruza;4,41;8,82;3,51;7,56;2021-808-287;2021;False
Paula Badosa;2021-11-10;Guadalajara Finals;Hard;F;W;RR;6-4 6-0;Aryna Sabalenka;8,33;6,67;8,16;7,5;2021-808-298;2021;False
Paula Badosa;2021-11-10;Guadalajara Finals;Hard;F;W;RR;7-6(4) 6-4;Maria Sakkari;12,35;7,41;1,11;7,36;2021-808-296;2021;False
Paula Badosa;2021-10-06;Indian Wells;Hard;P;W;F;7-6(5) 2-6 7-6(2);Victoria Azarenka;5,07;7,97;4,2;8,62;2021-609-300;2021;False
Paula Badosa;2021-10-06;Indian Wells;Hard;P;W;QF;6-4 7-5;Angelique Kerber;2,94;5,88;0,0;6,18;2021-609-296;2021;False
